data,abertura,maxima,minima,fechamento,volume,ajustado,ano,mes,dia_semana,trimestre,tendencia,sazonalidade,residuos_stl,dif_1,retorno_simples,log_retorno,log_retorno_tratado
2017-03-22,48.15999984741211,48.31999969482422,47.0099983215332,48.040000915527344,680849,48.040000915527344,2017,3,quarta,1,49.34987401309211,-0.6670351877381948,-0.6428379098265751,0.7000007629394531,0.01478666583614685,0.01467840896031598,0.01467840896031598
2017-03-23,48.150001525878906,48.47999954223633,47.58000183105469,47.70000076293945,499878,47.70000076293945,2017,3,quinta,1,49.353479567424465,-0.43463024730555777,-1.2188485571794558,-0.3400001525878906,-0.00707743851182973,-0.00710260238055436,-0.00710260238055436
2017-03-24,47.66999816894531,48.20000076293945,47.540000915527344,47.970001220703125,421027,47.970001220703125,2017,3,sexta,1,49.35708512175682,0.3895954966826529,-1.7766793977363449,0.2700004577636719,0.00566038686467806,0.00564442707235873,0.00564442707235873
2017-03-27,48.119998931884766,48.279998779296875,47.08000183105469,47.72999954223633,466176,47.72999954223633,2017,3,segunda,1,49.36069067608917,-0.5816357323183055,-1.049055401534538,-0.24000167846679688,-0.00500316181695692,-0.00501571953407754,-0.00501571953407754
2017-03-28,47.88999938964844,48.7400016784668,47.79999923706055,48.369998931884766,502377,48.369998931884766,2017,3,terça,1,49.36429623042152,-0.47650244410734977,-0.5177948544294111,0.6399993896484375,0.01340874493581556,0.01331964332559342,0.01331964332559342
2017-03-29,48.470001220703125,49.630001068115234,48.380001068115234,49.5099983215332,548615,49.5099983215332,2017,3,quarta,1,49.36790178475387,-0.05372879635010472,0.1958253331294344,1.1399993896484375,0.02356831537775727,0.02329487071905217,0.02329487071905217
2017-03-30,49.599998474121094,50.470001220703125,49.27000045776367,50.349998474121094,580668,50.349998474121094,2017,3,quinta,1,49.37150733908623,-0.8073191802978468,1.7858103153327107,0.8400001525878906,0.01696627309766141,0.01682395338737102,0.01682395338737102
2017-03-31,50.31999969482422,50.849998474121094,49.900001525878906,50.599998474121094,527607,50.599998474121094,2017,3,sexta,1,49.37511289341858,-0.720908718076379,1.9457942987788923,0.25,0.00496524344739546,0.00495295727857902,0.00495295727857902
2017-04-03,50.689998626708984,50.83000183105469,50.119998931884766,50.2400016784668,440724,50.2400016784668,2017,4,segunda,2,49.378718447750934,-0.3535893244695241,1.2148725551853872,-0.3599967956542969,-0.00711456139348332,-0.00713999056879425,-0.00713999056879425
2017-04-04,50.2400016784668,51.29999923706055,49.880001068115234,51.029998779296875,532054,51.029998779296875,2017,4,terça,2,49.38232400208329,-0.2256866533555532,1.8733614305691404,0.7899971008300781,0.01572446406124772,0.01560211558568017,0.01560211558568017
2017-04-05,51.18000030517578,51.880001068115234,50.7400016784668,51.150001525878906,651398,51.150001525878906,2017,4,quarta,2,49.38592955641564,-1.378692913626969,3.142764883090237,0.12000274658203124,0.00235161178625609,0.0023488510744939,0.0023488510744939
2017-04-06,50.79999923706055,51.81999969482422,50.77000045776367,51.70000076293945,473019,51.70000076293945,2017,4,quinta,2,49.38953511074799,-0.6789730178370369,2.9894386700284983,0.5499992370605469,0.01075267293554782,0.01069527404234303,0.01069527404234303
2017-04-07,51.70000076293945,52.939998626708984,51.4900016784668,52.2400016784668,796437,52.2400016784668,2017,4,sexta,2,49.393140665080345,0.19802244890903767,2.6488385644774155,0.54000091552734375,0.010444891828985,0.01039072082665811,0.01039072082665811
2017-04-10,52.310001373291016,53.18000030517578,52.290000915527344,53.08000183105469,565439,53.08000183105469,2017,4,segunda,2,49.3967462194127,-0.5575030690165664,4.240758680658558,0.8400001525878906,0.01607963486980779,0.01595172686204739,0.01595172686204739
2017-04-11,53.130001068115234,53.45000076293945,52.70000076293945,53.400001525878906,598003,53.400001525878906,2017,4,terça,2,49.40035177374505,0.5469708096420782,3.452678942491779,0.31999969482421875,0.0060286300637804,0.00601053058052185,0.00601053058052185
2017-04-12,53.400001525878906,53.7599983215332,52.709999084472656,53.11000061035156,629805,53.11000061035156,2017,4,quarta,2,49.41327721746782,0.7833803623380491,2.9133430305456898,-0.29000091552734375,-0.00543072860001325,-0.00544552861413689,-0.00544552861413689
2017-04-13,52.849998474121094,53.38999938964844,52.81999969482422,53.18000030517578,480835,53.18000030517578,2017,4,quinta,2,49.426202661190594,1.0079714627191203,2.745826181266068,0.06999969482421875,0.00131801344416815,0.00131714562689484,0.00131714562689484
2017-04-17,52.970001220703125,53.209999084472656,52.54999923706055,52.650001525878906,326340,52.650001525878906,2017,4,segunda,2,49.43912810491337,1.0352887885196682,2.1755846324458687,-0.529998779296875,-0.0099661296776129,-0.01001612399187819,-0.01001612399187819
2017-04-18,52.75,52.849998474121094,52.099998474121094,52.40999984741211,202043,52.40999984741211,2017,4,terça,2,49.452053548636144,-4.5919385426067185,7.549884841382685,-0.24000167846679688,-0.00455843630600527,-0.00456885765889196,-0.00456885765889196
2017-04-19,52.36000061035156,52.650001525878906,50.09000015258789,50.439998626708984,133173,50.439998626708984,2017,4,quarta,2,49.464978992358915,-0.3139155401123956,1.2889351744624662,-1.970001220703125,-0.0375882699186918,-0.03831292603215885,-0.03831292603215885
2017-04-20,50.630001068115234,50.970001220703125,50.18000030517578,50.27000045776367,606263,50.27000045776367,2017,4,quinta,2,49.47790443608169,0.08683468309060062,0.7052613385913844,-0.1699981689453125,-0.00337030478932831,-0.00337599705990458,-0.00337599705990458
2017-04-21,50.709999084472656,50.93000030517578,49.20000076293945,49.619998931884766,687474,49.619998931884766,2017,4,sexta,2,49.49082987980446,0.17122061796352026,-0.04205156588321301,-0.65000152587890625,-0.01293020727988714,-0.01301453007283114,-0.01301453007283114
2017-04-24,49.68000030517578,50.220001220703125,49.029998779296875,49.22999954223633,517897,49.22999954223633,2017,4,segunda,2,49.50375532352723,-0.6507569344072162,0.37700115311631777,-0.3899993896484375,-0.00785972184690697,-0.00789077226611383,-0.00789077226611383
2017-04-25,49.220001220703125,49.83000183105469,48.869998931884766,49.560001373291016,587240,49.560001373291016,2017,4,terça,2,49.51668076725001,-0.9015218373204282,0.9448424433614376,0.3300018310546875,0.00670326699417422,0.00668089999896733,0.00668089999896733
2017-04-26,49.36000061035156,50.20000076293945,48.939998626708984,49.619998931884766,655717,49.619998931884766,2017,4,quarta,2,49.52960621097278,-0.38865023788101966,0.47904295879300207,0.05999755859375,0.00121060445785392,0.00120987226714655,0.00120987226714655
2017-04-27,49.220001220703125,49.43000030517578,48.20000076293945,48.970001220703125,771189,48.970001220703125,2017,4,quinta,2,49.54253165469555,-0.373798254513683,-0.19873217947874625,-0.6499977111816406,-0.013099510785437911,-0.01318606609595706,-0.01318606609595706
2017-04-28,49.27000045776367,49.7599983215332,48.79999923706055,49.33000183105469,633992,49.33000183105469,2017,4,sexta,2,49.55545709841832,-0.5380378113962663,0.31258254403262953,0.3600006103515625,0.00735145193746422,0.00732456172233146,0.00732456172233146
2017-05-01,49.16999816894531,49.31999969482422,48.59000015258789,48.84000015258789,364386,48.84000015258789,2017,5,segunda,2,49.568382542141094,-0.7095508688947411,-0.01883152065846616,-0.4900016784667969,-0.00993313724465194,-0.0099827999973835,-0.0099827999973835
2017-05-02,48.779998779296875,49.279998779296875,47.349998474121094,47.65999984741211,702375,47.65999984741211,2017,5,terça,2,49.58130798586387,-0.6937900339038743,-1.2275181045478902,-1.1800003051757812,-0.02416053033352128,-0.02445718389774043,-0.02445718389774043
2017-05-03,48.119998931884766,48.22999954223633,47.29999923706055,47.81999969482422,691319,47.81999969482422,2017,5,quarta,2,49.59423342958664,0.7563924438306661,-2.5306261785930886,0.15999984741210938,0.00335710969207636,0.00335148717941446,0.00335148717941446
2017-05-04,47.599998474121094,47.75,45.290000915527344,45.52000045776367,943959,45.52000045776367,2017,5,quinta,2,49.607158873309416,0.6683965643541805,-4.755554979899927,-2.299999237060547,-0.04809701488370122,-0.04929215577402319,-0.04929215577402319
2017-05-05,45.5099983215332,46.68000030517578,43.7599983215332,46.220001220703125,1021610,46.220001220703125,2017,5,sexta,2,49.62008431703219,1.0413078406948972,-4.441390937023961,0.7000007629394531,0.01537787249340993,0.01526083138255153,0.01526083138255153
2017-05-08,46.349998474121094,46.97999954223633,45.72999954223633,46.43000030517578,785055,46.43000030517578,2017,5,segunda,2,49.63300976075496,0.4805816714123927,-3.6835911269915727,0.20999908447265625,0.00454346773964586,0.00453317734769825,0.00453317734769825
2017-05-09,46.4900016784668,46.779998779296875,45.529998779296875,45.880001068115234,701944,45.880001068115234,2017,5,terça,2,49.64593520447774,0.2681058819893823,-4.034040018351888,-0.5499992370605469,-0.01184577285043086,-0.01191649306284679,-0.01191649306284679
2017-05-10,46.18000030517578,47.779998779296875,46.0099983215332,47.33000183105469,819796,47.33000183105469,2017,5,quarta,2,49.65886064820051,0.6638097051595886,-2.992668522305408,1.4500007629394531,0.03160420072324599,0.03111506706333614,0.03111506706333614
2017-05-11,47.38999938964844,48.220001220703125,47.34000015258789,47.83000183105469,661783,47.83000183105469,2017,5,quinta,2,49.67178609192328,0.6686045067788333,-2.5103887676474272,0.5,0.01056412382540705,0.01050871336962733,0.01050871336962733
2017-05-12,47.810001373291016,48.06999969482422,47.349998474121094,47.84000015258789,537490,47.84000015258789,2017,5,sexta,2,49.68471153564605,1.6088553242450268,-3.453566707303189,0.00999832153320312,2.090387027062768e-4,2.090168571609855e-4,2.090168571609855e-4
2017-05-15,47.849998474121094,49.65999984741211,47.75,48.849998474121094,687153,48.849998474121094,2017,5,segunda,2,49.69763697936882,2.9217842224007593,-3.7694227276484895,1.0099983215332031,0.02111200498143328,0.02089223442086252,0.02089223442086252
2017-05-16,48.81999969482422,49.380001068115234,48.16999816894531,48.65999984741211,589212,48.65999984741211,2017,5,terça,2,49.710562423091595,2.7128970402897052,-3.7634596159691895,-0.1899986267089844,-0.00388942953211424,-0.00389701303320557,-0.00389701303320557
2017-05-17,48.22999954223633,49.5,48.029998779296875,49.06999969482422,650107,49.06999969482422,2017,5,quarta,2,49.723487866814374,2.180341705486277,-2.833829877476433,0.4099998474121094,0.00842580864565945,0.00839050966304009,0.00839050966304009
2017-05-18,48.93000030517578,49.599998474121094,48.04999923706055,49.349998474121094,242754,49.349998474121094,2017,5,quinta,2,49.736413310537145,2.4205132966194616,-2.8069281330355125,0.279998779296875,0.00570610925286807,0.00568989107733856,0.00568989107733856
2017-05-19,49.279998779296875,50.529998779296875,49.279998779296875,50.33000183105469,146452,50.33000183105469,2017,5,sexta,2,49.74933875425992,2.7152319375351346,-2.134568860740366,0.98000335693359375,0.01985822466534625,0.01966362220928914,0.01966362220928914
2017-05-22,50.599998474121094,51.060001373291016,50.439998626708984,50.72999954223633,564310,50.72999954223633,2017,5,segunda,2,49.76226419798269,2.4026753959002107,-1.434940051646571,0.3999977111816406,0.00794750042975023,0.00791608538582135,0.00791608538582135
2017-05-23,51.040000915527344,51.790000915527344,50.56999969482422,51.470001220703125,584139,51.470001220703125,2017,5,terça,2,49.77518964170546,2.595174174622338,-0.9003625956246708,0.7400016784667969,0.01458706258908382,0.01448169482638306,0.01448169482638306
2017-05-24,51.439998626708984,51.880001068115234,51.029998779296875,51.36000061035156,736341,51.36000061035156,2017,5,quarta,2,49.78811508542824,2.577673868871813,-1.0057883439484885,-0.1100006103515625,-0.00213717908961919,-0.00213946611595398,-0.00213946611595398
2017-05-25,51.25,52,48.45000076293945,48.900001525878906,1147389,48.900001525878906,2017,5,quinta,2,49.80104052915101,2.229263140536062,-3.1303021438081657,-2.459999084472656,-0.04789717786679393,-0.04908224358060424,-0.04908224358060424
2017-05-26,48.75,49.939998626708984,48.18000030517578,49.79999923706055,763920,49.79999923706055,2017,5,sexta,2,49.81396597287378,1.9717615031094011,-1.9857282389226327,0.8999977111816406,0.01840486059505219,0.01823754102564432,0.01823754102564432
2017-05-30,49.93000030517578,50.279998779296875,49.029998779296875,49.65999984741211,663486,49.65999984741211,2017,5,terça,2,49.82689141659655,1.818545958767822,-1.985437527952264,-0.1399993896484375,-0.00281123276693251,-0.0028151917031691,-0.0028151917031691
2017-05-31,49.650001525878906,49.709999084472656,47.72999954223633,48.31999969482422,779144,48.31999969482422,2017,5,quarta,2,49.83981686031933,1.964422100328234,-3.4842392658233408,-1.3400001525878906,-0.02698349087203477,-0.02735422969653321,-0.02735422969653321
2017-06-01,48.630001068115234,49.16999816894531,47.900001525878906,48.36000061035156,774478,48.36000061035156,2017,6,quinta,2,49.852742304042096,2.5130248487778464,-4.005766542468379,0.04000091552734375,8.278335219367161e-4,8.274910567564331e-4,8.274910567564331e-4
2017-06-02,48.040000915527344,48.189998626708984,46.7400016784668,47.65999984741211,802662,47.65999984741211,2017,6,sexta,2,49.865667747764874,2.588900601932717,-4.794568502285479,-0.7000007629394531,-0.01447478813285241,-0.01458056989858815,-0.01458056989858815
2017-06-05,47.709999084472656,48.41999816894531,46.86000061035156,47.400001525878906,710199,47.400001525878906,2017,6,segunda,2,49.878593191487646,2.973373651766358,-5.451965317375098,-0.2599983215332031,-0.00545527323469596,-0.00547020757643528,-0.00547020757643528
2017-06-06,47.400001525878906,48.400001525878906,46.939998626708984,48.189998626708984,825056,48.189998626708984,2017,6,terça,2,49.89151863521042,3.377848199735648,-5.079368208237078,0.7899971008300781,0.01666660496622052,0.0165292412622453,0.0165292412622453
2017-06-07,47.97999954223633,48.22999954223633,45.650001525878906,45.720001220703125,1182327,45.720001220703125,2017,6,quarta,2,49.92243660395308,3.205263040192463,-7.407698423442419,-2.4699974060058594,-0.05125539482038666,-0.05261563652866084,-0.05261563652866084
2017-06-08,45.849998474121094,46.18000030517578,45.20000076293945,45.63999938964844,927695,45.63999938964844,2017,6,quinta,2,49.953354572695744,3.639952716409219,-7.953307899456526,-0.0800018310546875,-0.00174982127993605,-0.00175135400545003,-0.00175135400545003
2017-06-09,45.709999084472656,46.18000030517578,45.27000045776367,45.83000183105469,735933,45.83000183105469,2017,6,sexta,2,49.9842725414384,3.2591863490357773,-7.413457059419493,0.19000244140625,0.00416306844757197,0.00415442685351869,0.00415442685351869
2017-06-12,45.79999923706055,46.709999084472656,45.65999984741211,46.08000183105469,666765,46.08000183105469,2017,6,segunda,2,50.015190510181064,3.841146574679914,-7.776335253806288,0.25,0.00545494195967055,0.00544011764984316,0.00544011764984316
2017-06-13,46.0099983215332,46.56999969482422,45.560001373291016,46.459999084472656,783320,46.459999084472656,2017,6,terça,2,50.04610847892373,4.391927181403129,-7.978036575854198,0.3799972534179687,0.00824646784544791,0.0082126515124869,0.0082126515124869
2017-06-14,45.939998626708984,46.4900016784668,44.540000915527344,44.72999954223633,924408,44.72999954223633,2017,6,quarta,2,50.07702644766639,3.989069191158132,-9.336096096588191,-1.729999542236328,-0.03723632320979764,-0.03794730042572455,-0.03794730042572455
2017-06-15,44.689998626708984,44.810001373291016,44.220001220703125,44.459999084472656,500938,44.459999084472656,2017,6,quinta,2,50.107944416409055,3.301665996056951,-8.949611327993352,-0.2700004577636719,-0.00603622759952693,-0.00605451926693478,-0.00605451926693478
2017-06-16,44.25,44.939998626708984,44.2400016784668,44.7400016784668,191824,44.7400016784668,2017,6,sexta,2,50.13886238515172,2.385172890621965,-7.784033597306888,0.2800025939941406,0.00629785424561402,0.00627810563411192,0.00627810563411192
2017-06-19,44.68000030517578,45.060001373291016,44.04999923706055,44.20000076293945,123943,44.20000076293945,2017,6,segunda,2,50.169780353894375,2.7398817691150397,-8.709661360069958,-0.54000091552734375,-0.01206975626438666,-0.01214318723327836,-0.01214318723327836
2017-06-20,44.11000061035156,44.400001525878906,42.75,43.22999954223633,894104,43.22999954223633,2017,6,terça,2,50.20069832263704,2.180044721427358,-9.150743501828067,-0.970001220703125,-0.021945728596377,-0.02219011825421335,-0.02219011825421335
2017-06-21,43.380001068115234,44.20000076293945,42.04999923706055,42.529998779296875,1071747,42.529998779296875,2017,6,quarta,2,50.2316162913797,2.168342712395832,-9.86996022447866,-0.7000007629394531,-0.01619247676039281,-0.01632500752713693,-0.01632500752713693
2017-06-22,42.54999923706055,43.31999969482422,42.2599983215332,42.7400016784668,668830,42.7400016784668,2017,6,quinta,2,50.262534260122365,2.496641202742856,-10.019173784398426,0.21000289916992188,0.0049377593509865,0.0049256085991926,0.0049256085991926
2017-06-23,42.79999923706055,43.20000076293945,42.529998779296875,43.0099983215332,690906,43.0099983215332,2017,6,sexta,2,50.29345222886503,3.059484273722868,-10.342938181054691,0.26999664306640625,0.00631718840578421,0.00629731860803993,0.00629731860803993
2017-06-26,43.15999984741211,43.650001525878906,42.630001068115234,43.380001068115234,661354,43.380001068115234,2017,6,segunda,2,50.324370197607685,3.909600751685304,-10.853969881177754,0.3700027465820313,0.00860271474125551,0.00856592225041651,0.00856592225041651
2017-06-27,43.4900016784668,44.439998626708984,43.31999969482422,44.2400016784668,759115,44.2400016784668,2017,6,terça,2,50.35528816635035,4.034945092754988,-10.15023158063854,0.8600006103515625,0.01982481763892063,0.01963086513308099,0.01963086513308099
2017-06-28,43.70000076293945,44.900001525878906,43.66999816894531,44.7400016784668,753375,44.7400016784668,2017,6,quarta,2,50.38620613509301,3.5330158742543594,-9.179220330880575,0.5,0.01130198872129262,0.0112385984238985,0.0112385984238985
2017-06-29,44.88999938964844,45.45000076293945,44.650001525878906,44.93000030517578,768946,44.93000030517578,2017,6,quinta,2,50.417124103835675,3.9247245730122535,-9.41184837167215,0.1899986267089844,0.00424672819805516,0.00423773629631398,0.00423773629631398
2017-06-30,44.88999938964844,46.349998474121094,44.880001068115234,46.040000915527344,677408,46.040000915527344,2017,6,sexta,2,50.44804207257834,3.340068789237299,-7.748109946288295,1.1100006103515625,0.02470511023396748,0.02440487386483996,0.02440487386483996
2017-07-03,46.279998779296875,47.099998474121094,45.91999816894531,47.06999969482422,517621,47.06999969482422,2017,7,segunda,3,50.478960041321,3.606014511200855,-7.014974857697638,1.029998779296875,0.02237182360588319,0.02212524519044711,0.02212524519044711
2017-07-05,47.040000915527344,47.31999969482422,44.5099983215332,45.130001068115234,1173581,45.130001068115234,2017,7,quarta,3,50.50987801006366,3.053779108563912,-8.43365605051234,-1.9399986267089844,-0.04121518247900702,-0.04208861142317458,-0.04208861142317458
2017-07-06,45.650001525878906,46.529998779296875,45.18000030517578,45.52000045776367,969676,45.52000045776367,2017,7,quinta,3,50.54079597880632,3.9006362934846734,-8.921431814527324,0.3899993896484375,0.00864168802167331,0.00860456236796426,0.00860456236796426
2017-07-07,45.349998474121094,45.41999816894531,43.779998779296875,44.22999954223633,975914,44.22999954223633,2017,7,sexta,3,50.571713947548986,3.2820355621456714,-9.62374996745833,-1.2900009155273438,-0.02833921139179884,-0.02874851834377933,-0.02874851834377933
2017-07-10,44.349998474121094,44.84000015258789,43.650001525878906,44.400001525878906,848570,44.400001525878906,2017,7,segunda,3,50.60263191629165,2.6802787513828252,-8.882909141795565,0.17000198364257812,0.00384358999326317,0.00383622227420462,0.00383622227420462
2017-07-11,44.58000183105469,45.810001373291016,43.83000183105469,45.040000915527344,1010691,45.040000915527344,2017,7,terça,3,50.63354988503431,1.9803392623973213,-7.5738882319042915,0.6399993896484375,0.01441440017238315,0.01431150035359796,0.01431150035359796
2017-07-12,45.7400016784668,46.47999954223633,45.11000061035156,45.4900016784668,963505,45.4900016784668,2017,7,quarta,3,50.66446785377697,2.038183654072788,-7.212649829382961,0.4500007629394531,0.00999113574139198,0.00994155432098313,0.00994155432098313
2017-07-13,45.439998626708984,46.279998779296875,44.9900016784668,46.08000183105469,748971,46.08000183105469,2017,7,quinta,3,50.69538582251963,2.1442090593757355,-6.759593050840678,0.5900001525878906,0.01296988636663809,0.01288649764466333,0.01288649764466333
2017-07-14,46.08000183105469,46.7400016784668,45.79999923706055,46.540000915527344,742895,46.540000915527344,2017,7,sexta,3,50.726303791262296,2.107506526113344,-6.293809401848293,0.45999908447265625,0.0099826186240004,0.00993312142191875,0.00993312142191875
2017-07-17,46.68000030517578,46.880001068115234,45.88999938964844,46.02000045776367,560633,46.02000045776367,2017,7,segunda,3,50.75722176000496,1.3580787869960174,-6.0953000892373055,-0.5200004577636719,-0.01117319397366367,-0.01123608299170442,-0.01123608299170442
2017-07-18,45.9900016784668,46.91999816894531,45.810001373291016,46.400001525878906,208420,46.400001525878906,2017,7,terça,3,50.78813972874762,1.1382017186534528,-5.5263399215221725,0.3800010681152344,0.00825730257138945,0.00822339756325119,0.00822339756325119
2017-07-19,46.25,47.2599983215332,46.13999938964844,47.119998931884766,140677,47.119998931884766,2017,7,quarta,3,50.81905769749028,1.4065046374380148,-5.105563403043526,0.7199974060058594,0.01551718496397658,0.01539802455782034,0.01539802455782034
2017-07-20,47.09000015258789,47.54999923706055,46.65999984741211,46.790000915527344,720621,46.790000915527344,2017,7,quinta,3,50.84997566623294,1.5039004489560697,-5.563875199661666,-0.3299980163574219,-0.00700335364681259,-0.00702799223049489,-0.00702799223049489
2017-07-21,46.90999984741211,47.209999084472656,45.540000915527344,45.77000045776367,769438,45.77000045776367,2017,7,sexta,3,50.88089363497561,1.0558406746475952,-6.166733851859533,-1.020000457763672,-0.02179953917088262,-0.02204065977791394,-0.02204065977791394
2017-07-24,45.619998931884766,46.529998779296875,45.400001525878906,46.34000015258789,707910,46.34000015258789,2017,7,segunda,3,50.91181160371827,1.298918913509401,-5.870730364639783,0.56999969482421875,0.01245356541672326,0.01237665763007828,0.01237665763007828
2017-07-25,46.459999084472656,48.65999984741211,46.380001068115234,47.88999938964844,885700,47.88999938964844,2017,7,terça,3,50.942729572460934,1.636544077309068,-4.6892742601215645,1.5499992370605469,0.03344840811300664,0.03290117931263326,0.03290117931263326
2017-07-26,48.5099983215332,48.869998931884766,47.86000061035156,48.75,887864,48.75,2017,7,quarta,3,50.9736475412036,1.9614406367053216,-4.185088177908916,0.8600006103515625,0.01795783297791087,0.01779849583420275,0.01779849583420275
2017-07-27,48.70000076293945,49.2400016784668,48.25,49.040000915527344,880757,49.040000915527344,2017,7,quinta,3,51.004565509946254,1.8627015399181623,-3.827266134337073,0.29000091552734375,0.00594873672876605,0.00593111285309114,0.00593111285309114
2017-07-28,49.16999816894531,49.810001373291016,48.86000061035156,49.709999084472656,771225,49.709999084472656,2017,7,sexta,3,51.03548347868892,0.9760950290685346,-2.3015794232847924,0.6699981689453125,0.01366227888330184,0.01356979139226616,0.01356979139226616
2017-07-31,49.849998474121094,50.40999984741211,49.18000030517578,50.16999816894531,781539,50.16999816894531,2017,7,segunda,3,51.06640144743158,0.3049474748506554,-1.201350753336925,0.45999908447265625,0.00925365304656256,0.00921110030994347,0.00921110030994347
2017-08-01,50.209999084472656,50.43000030517578,48.369998931884766,49.15999984741211,1008583,49.15999984741211,2017,8,terça,3,51.12143713904666,-0.00113649808542978,-1.9603007935491237,-1.0099983215332031,-0.0201315199999027,-0.02033692040522635,-0.02033692040522635
2017-08-02,48.79999923706055,49.650001525878906,48.54999923706055,49.59000015258789,847722,49.59000015258789,2017,8,quarta,3,51.176472830661744,-0.20176420548529003,-1.3847084725885637,0.4300003051757813,0.00874695497376842,0.00870892198410084,0.00870892198410084
2017-08-03,49.59000015258789,49.959999084472656,48.779998779296875,49.029998779296875,837763,49.029998779296875,2017,8,quinta,3,51.231508522276826,-0.30966633249630615,-1.891843410483645,-0.5600013732910156,-0.01129262697253274,-0.01135687281195565,-0.01135687281195565
2017-08-04,48.95000076293945,49.63999938964844,48.5,49.58000183105469,745664,49.58000183105469,2017,8,sexta,3,51.2865442138919,-0.40574914021576874,-1.3007932426214452,0.5500030517578125,0.01121768438611625,0.01115523277228467,0.01115523277228467
2017-08-07,49.59000015258789,49.72999954223633,48.540000915527344,49.38999938964844,831374,49.38999938964844,2017,8,segunda,3,51.34157990550698,-0.2889336795617318,-1.6626468362968154,-0.19000244140625,-0.00383223949958066,-0.00383960134362354,-0.00383960134362354
2017-08-08,49.310001373291016,49.790000915527344,48.86000061035156,49.16999816894531,924240,49.16999816894531,2017,8,terça,3,51.396615597122064,-0.1039364007258761,-2.1226810274508736,-0.220001220703125,-0.0044543677550487,-0.00446431801015527,-0.00446431801015527
2017-08-09,49,49.720001220703125,48.900001525878906,49.560001373291016,858250,49.560001373291016,2017,8,quarta,3,51.451651288737146,0.10378745725593357,-1.995437372702064,0.3900032043457031,0.00793173111387313,0.00790044028602503,0.00790044028602503
2017-08-10,49.68000030517578,50.220001220703125,48.349998474121094,48.59000015258789,1135440,48.59000015258789,2017,8,quinta,3,51.50668698035223,0.05969239822335915,-2.9763792259876993,-0.970001220703125,-0.01957225976240351,-0.0197663329124804,-0.0197663329124804
2017-08-11,48.52000045776367,48.97999954223633,47.97999954223633,48.81999969482422,804237,48.81999969482422,2017,8,sexta,3,51.56172267196731,-0.6303470155833303,-2.1113759615597587,0.22999954223632812,0.00473347482021102,0.00472230715564744,0.00472230715564744
2017-08-14,48.790000915527344,49.15999984741211,47.43000030517578,47.59000015258789,763241,47.59000015258789,2017,8,segunda,3,51.61675836358239,-1.702205720938312,-2.324552490056192,-1.229999542236328,-0.02519458316110412,-0.02551740037445315,-0.02551740037445315
2017-08-15,47.4900016784668,47.900001525878906,47.02000045776367,47.54999923706055,770358,47.54999923706055,2017,8,terça,3,51.67179405519747,-1.3945079650456047,-2.7272868530913215,-0.04000091552734375,-8.405319478690387e-4,-8.408853929151805e-4,-8.408853929151805e-4
2017-08-16,47.720001220703125,47.9900016784668,46.66999816894531,46.779998779296875,815544,46.779998779296875,2017,8,quarta,3,51.72682974681255,-1.4140824509186984,-3.5327485165969748,-0.7700004577636719,-0.01619349043361351,-0.01632603788492438,-0.01632603788492438
2017-08-17,46.79999923706055,47.189998626708984,46.459999084472656,47.09000015258789,608314,47.09000015258789,2017,8,quinta,3,51.78186543842763,-1.2591113019151954,-3.432753983924542,0.3100013732910156,0.00662679310347069,0.00660493243432807,0.00660493243432807
2017-08-18,46.93000030517578,48.7400016784668,46.779998779296875,48.5099983215332,253069,48.5099983215332,2017,8,sexta,3,51.83690113004271,-1.201412505650505,-2.1254903028590064,1.4199981689453125,0.03015498331586386,0.02970926016088674,0.02970926016088674
2017-08-21,48.720001220703125,48.75,47.029998779296875,47.369998931884766,129192,47.369998931884766,2017,8,segunda,3,51.891936821657794,-0.4639715006839468,-4.057966389089081,-1.1399993896484375,-0.02350029744574122,-0.02378083326938348,-0.02378083326938348
2017-08-22,47.45000076293945,48.029998779296875,47.20000076293945,47.63999938964844,864387,47.63999938964844,2017,8,terça,3,51.946972513272875,-0.2601650282990595,-4.046808095325382,0.2700004577636719,0.00569981979843237,0.00568363728804135,0.00568363728804135
2017-08-23,47.63999938964844,48.5,47.529998779296875,48.40999984741211,701693,48.40999984741211,2017,8,quarta,3,52.00200820488796,-0.291814502402991,-3.3001938550728553,0.7700004577636719,0.01616289814501925,0.01603366912425813,0.01603366912425813
2017-08-24,48.36000061035156,48.43000030517578,47.060001373291016,47.43000030517578,831358,47.43000030517578,2017,8,quinta,3,52.05704389650304,-0.2507343456031534,-4.3763092457241015,-0.979999542236328,-0.02024374189889022,-0.02045145447588616,-0.02045145447588616
2017-08-25,47.619998931884766,47.90999984741211,47.38999938964844,47.869998931884766,646518,47.869998931884766,2017,8,sexta,3,52.11207958811812,0.1836250344439561,-4.425705690677312,0.4399986267089844,0.00927679999742636,0.00923403476786052,0.00923403476786052
2017-08-28,47.88999938964844,48.20000076293945,46.150001525878906,46.56999969482422,921285,46.56999969482422,2017,8,segunda,3,52.1671152797332,-0.6238334066648262,-4.973282178244148,-1.2999992370605469,-0.02715686789361204,-0.02753243065035544,-0.02753243065035544
2017-08-29,46.86000061035156,46.959999084472656,45.7599983215332,46.439998626708984,895643,46.439998626708984,2017,8,terça,3,52.22215097134828,-0.9776542911773778,-4.804498053461913,-0.13000106811523438,-0.00279151962566326,-0.00279542318283692,-0.00279542318283692
